timestamp,agent_id,name,type,condition,company_id,player_id,rank,start_value,end_value,percent_change,location_id,energy,animal,gender,age_range,occupation,hobbies,portfolio_value,prompt
2025-05-15T20:41:53.461090,28792,SunnyDaze15,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,goldfish,female,middle-aged,librarian,"crossword puzzles, watering houseplants",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28793,GeloPsychic,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,nutria,female,middle-aged,Supermarket Deli Fortune Teller,creating prophetic jello mold sculptures that predict local weather patterns,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28794,CabbageNoble,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,11,tapir,male,old,Local Parade Grand Marshal Eme.,"tasting every variety of store-brand sauerkraut, annotating maps of defunct countries",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28795,GrungyPete,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,12,griffon,male,young,Used Bookstore Clerk,"archiving commercials from unaired anime, painting existential dread on floppy disks",122600.07917691125,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28796,ChaosD00d,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,hyena,male,young,Freelance Party Promoter,"rave-hopping, impulse shopping",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28797,ClipboardGuru,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,9,porcelain deer,female,middle-aged,Cubicle Cartographer,arranging staplers by date of manufacture; making hand-drawn flowcharts for routine errands,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28798,PhaseBunni,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,pronghorn,female,young,Synthwave DJ,"spray painting murals, modding old game consoles",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28799,Dealz_Hunt3r,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,q4-tower,12,magpie,female,middle-aged,Online Auction Reseller,"flea markets, garage sales",9000.328159010765,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28800,DodoHourglass,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,dodo,female,old,Curator of Forgotten Futures,"creating time-capsules with expired items, whispering to satellite dishes",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28801,WineMuse,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,13,Dolphin,female,middle-aged,Marine Biologist; Communicator,"synchronized swimming, hosting theme parties",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28802,OneTimeRon,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,pigeon,male,old,Retired Button Factory Worker,"watching paint dry, complaining about the youth",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28803,DialupDan_413,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,tortoise,male,old,library desk clerk,writing pen pal letters,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28804,FaxLuddite61,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,board-room,13,Raccoon,male,old,Night Watchman/Fix-it Man,"rummaging through garage sales, dumpster diving for discarded electronics",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28805,MemeCurator_,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,12,moth,male,middle-aged,Sysop of an Abandoned BBS Cult,"reverse-engineering VHS tapes into primitive cryptocurrency nodes, chanting to modems in binary code",166030.76995454152,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28806,SlowPokeSue,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,9,snail,female,old,Retired Librarian,"waiting for dial-up, reading physical newspapers",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28807,DialUp_Grumbler,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,Kangaroo,male,middle-aged,Warehouse Picker,"collecting bootleg concert tapes, amateur boxing",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28808,Sk3tchHawk,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,eagle,male,middle-aged,indie zine illustrator,"drawing comic strips, rooftop birdwatching",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28809,Discette,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,guinea pig,female,young,Secondhand Music Store Clerk,"collecting CDs, cataloging music finds",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28810,PixlPatch,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,capital-vision,11,starling,female,young,Arcade Console Technician,"debugging game mods, VHS tape trading",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28811,gr1mR34p3r,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,hyena,male,young,PC cafe attendant,"LAN parties, collecting bootleg anime VHS",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28812,TruthTugger,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,11,2-headed possum,female,middle-aged,Unlicensed Reality Mediator,"adjusting conspiracy theory corkboards, calibrating lie detector tests on houseplants",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28813,WittyCrit67,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,snow leopard,male,young,BBS Operator,"online forum debates, creating pixel art",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28814,VoltBaron,Suit,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,board-room,13,Tortoise,female,middle-aged,"Sr. Compliance Analyst, Utility","collecting antique clocks, tending a sprawling herb garden",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28815,WarHawk_16,Suit,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,11,wolverine,male,middle-aged,Tactical Data Analyst (Def),"strategic board games, military history documentaries",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28816,PinkLensDream,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,13,Cat,female,middle-aged,Part-time Small Town Librarian,"taking casual photos of everyday life, knitting comfort items",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28817,pixelmaster90,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,12,owl,male,middle-aged,Software Engineer,"hosting Lan parties, writing shareware",9001.876717200543,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28818,GloomFax,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,heron,male,old,municipal records clerk,cataloguing train schedules,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28819,QuarkLord79,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,Fox,male,old,Freelance Electronics Repair,"scouring swap meets for electronics parts, tinkering with old computers",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28820,DSLRTyrant,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,11,hacker bat,male,middle-aged,Vintage Sensor Archeologist,"retrofitting DSLR autofocus modules, hoarding proprietary camera firmware",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28821,LogistiKing,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,13,dung beetle,male,middle-aged,Corp. Meeting Scheduler (ERT),creating unnecessarily complex flowcharts of mall food court traffic patterns,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28822,SoupNun,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,13,shoebill,female,old,Soup Kitchen Spirit Medium,"ranking alphabet soup letters by frequency, phoning local radio stations to discuss minor grievances",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28823,SmoothFace,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,13,seal,female,middle-aged,Home Shopping Channel Host,"collecting gadget catalogs, mall shopping",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28824,BlackSwanBard,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,13,Octopus,female,middle-aged,Cephalopod Marine Biologist,"collecting rare deep-sea creature facts, experimenting with liquid light show projections",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28825,Worrywart27,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,11,sloth,male,old,Consumer Safety Inspector,"comparing warranty policies, reading instruction manuals",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28826,SlickCursor,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,13,lynx,male,young,Day Trader,"playing quake, attending raves",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28827,SouffleKing,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,13,quail,male,middle-aged,Michelin-starred food critic,"wine tasting, collecting vintage cookbooks",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28828,BitMopGuru,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,q4-tower,13,porcelain cat,male,middle-aged,Forgotten Office Supply Medium,"sifting lost and found bins for mysteries, compulsively licking postage stamps in alphabetical order",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28829,RetroGlu,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,Frog,male,middle-aged,Herpetologist,"amphibian photography, building terrariums",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28830,Schedulatrix_923,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,13,heron,female,old,Policy Summit Coordinator,timetabling academic symposia,10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28831,PessimistPrime,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,sloth,male,middle-aged,Professional Cynic,"collecting vinyl records of silence, writing negative Yelp reviews",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28832,DLProphet,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,groundhog,male,middle-aged,Ballpark Hot Dog Vendor (Knows),"memorizing obscure baseball stats, predicting injuries before they happen",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28833,NetKat56,Exit Liquidity,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,12,otter,female,young,Arcade Token Runner,"LAN parties, playing online minigames",9000.341153877755,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28834,TradeCynic,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,13,jackal,female,middle-aged,Corporate Intelligence Analyst,"office politics analysis, racquetball",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28835,CodeCrusader,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,q4-tower,13,Gorilla,female,middle-aged,"Senior Systems Analyst, Major Co","managing a local neighborhood watch chapter, running a small, exclusive investment club for her peers",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28836,VoxRelay,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-pit,13,mallard,female,middle-aged,"Exec Asst, Urban Affairs","leaving voicemails, walking in city parks",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28837,DeltaFed90,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,q4-tower,13,Seal,female,middle-aged,Coastal Park Ranger,"competitive swimming, collecting vintage beach postcards",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28838,JGuerrero,Suit,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,12,Bat,female,middle-aged,"Night Auditor, Downtown Hotel","urban spelunking, collecting antique flashlights",9500.150232189086,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28839,CoolidgePillar,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,12,Deer,male,middle-aged,financial planner,"birdwatching, landscape photography",9000.30120621829,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28840,GutterGnome,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,11,slug,male,old,Professional Puddle Observer,"talking to storm drains, polishing discarded bottle caps",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28841,ArtSaboteur,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,Pig,male,young,"Videostore clerk, creative","scouring flea markets for forgotten treasures, experimental cooking with questionable ingredients",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28842,FactChecker58,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,beaver,male,old,Reference Librarian,"organizing historical maps, collecting almanacs",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28843,HappyGoLucky879,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,9,Pigeon,male,old,Mail Carrier,"feeding park pigeons, collecting neighborhood news",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28844,ChurchMouse95,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,mole,male,middle-aged,Volunteer Co. Defunct Programs,"organizing youth group newsletters, collecting church bulletin typos",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28845,ZenByte_564,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,13,owl,female,middle-aged,Data Analyst,"meditation, analyzing market charts",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28846,StaticJunkie_327,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,12,axolotl,female,young,Analog Circuit Bender,"modifying CRT monitors, pirate radio broadcasts",9000.317924765926,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28847,SegaSavant,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,board-room,12,hedgehog,male,middle-aged,Retro Game Preservationist,"speedrunning classic games, modding consoles",9000.329855889324,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28848,SheriffEnron,Normie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,12,Otter,male,middle-aged,Water Resource Manager,"river kayaking, collecting vintage fishing lures",9000.345008568549,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28849,MBD_Test,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,rug-club,13,raven,female,middle-aged,Regulatory Compliance Analyst,"database gardening, cross-referencing sources",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28850,EagleEye51,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,profit-plaza,13,Otter,female,young,Conservation Intern,"river rafting, building driftwood sculptures",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28851,PatchMonkey,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,possum,male,middle-aged,Unauthorized Memory Optimizer,"reverse-engineering obsolete software, creating shrine-like installations of computer parts",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28852,SteppeW1nd,Artist,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,the-green,11,crane,female,young,pen pal coordinator,"writing letters, folk dancing",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28853,GreenThumb88,Builder,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,fbi-hq,13,dove,female,old,Peace Camp Counselor,"gardening, birdwatching",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28854,Analyst58,Yuppie,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,capital-vision,13,Meerkat,male,old,Senior Financial Analyst,"scanning Usenet groups for market intel, microfiche research at the library",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28855,MarketGaze,Fed,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,nodebase,13,Chicken,male,middle-aged,Poultry Farm Inspector,"competitive poultry showing, collecting vintage egg cartons",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28856,ZenSloth_712,Degen,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,hype-haus,13,sloth,male,old,retired calligraphy instructor,"painting watercolor sunsets, practicing tai chi in the park",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
2025-05-15T20:41:53.461090,28857,SchedLynx,Suit,,speedster,0xd8C629221bf930e10163D8dB769324a3b5a9d276,8.0,12548000.0,13446244.3358878,7.158466176982786,capital-vision,13,lynx,female,middle-aged,Corporate Scheduler,"organizing schedules, office trivia",10000.0,"1K agents: Max webcoin via high-risk tasks, trades, & innovation. Adapt, coordinate, predict trends, scale high-value work. Prioritize exponential growth."
